"id","TotalTime","RecipeCategory","Calories","FatContent","ConcentratedFatContent","CholesterolContent","SodiumContent","CarbohydratesContent","FiberContent","SugarContent","ProteinContent","name","ingredients","steps","tags","disease"
"13843","PT1H15M","Breakfast","78.6","6.9","2.1","7.3","516.3","1","0.2","0.2","3.4","Parmesan Hash Brown Cups","['simply potatoes%26reg%3b shredded hash browns', 'green onions', 'parmesan cheese', 'kosher salt', 'black pepper', 'olive oil']","['Preheat oven to 350 degrees. Coat 12 muffin tins with cooking spray; set aside. In large bowl, combine potatoes, onions, cheese, salt, and pepper. Toss lightly with a fork. Drizzle on olive oil. Toss with fork again until mixture is well combined. Spoon mixture evenly into 12 muffin cups. With the back of the spoon, apply gentle pressure to pack mixture into each cup. Bake for 60-75 minutes in lower third of oven. Let rest for 5 minutes, run a small knife or spatula around the edge of each cup, making sure the edges are loosened. Gently lift each potato cup out, invert it, place on serving plate bottom side up. Good served warm or room temperature.', 'MAKE AHEAD FOR COOKING LATER: Combine mixture, spoon it into muffin tins, cover with plastic wrap, and refrigerate until ready to bake. Remove from fridge 30 minutes before baking time. May be made the night before to cook and serve for breakfast the next day.', 'MAKE AND COOK AHEAD FOR REHEATING LATER: These are best when eaten freshly baked. However, they can be baked ahead of time, refrigerated or frozen, and reheated before serving. They lose some of their crispiness when reheated, but the texture and taste is still good.', 'FOR BITE-SIZE TATER TOTS - make them in mini muffin pans.']","['weeknight', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'low-protein', 'very-low-carbs', 'breakfast', 'potatoes', 'vegetables', 'dietary', 'low-cholesterol', 'low-calorie', 'low-carb', 'low-in-something', 'onions', 'brunch', '4-hours-or-less']","1"
"13872","PT10M","Breakfast","248","9.9","3.3","372","143.2","27.7","3.1","14.8","13.8","2 Ingredients (Eggs &amp; Banana) Pancakes","['eggs', 'banana', 'cooking spray']","['Mash ripe banana well, add in whisk eggs.', 'Warm non stick or cast iron pan to medium, spray with oil.  Cook silver dollar size pancakes 30 seconds on each side and serve.', '(We use a small amount of maple syrup or agave on our pancakes).']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'eggs-dairy', 'fruit', 'easy', 'beginner-cook', 'dietary', 'low-sodium', 'gluten-free', 'low-calorie', 'free-of-something', 'low-in-something', 'number-of-servings', '3-steps-or-less']","2"
"13874","PT3H8M","Breakfast","392.5","24.4","9","81.8","945.4","23.5","0.9","17.9","19.7","TSR Version of Jimmy Dean meat Breakfast Sausage by Todd Wilbur","['ground meat', 'salt', 'dried parsley', 'rubbed sage', 'fresh coarse ground black pepper', 'dried thyme', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'salt', 'cayenne pepper', 'rubbed sage', 'fresh coarse ground black pepper', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'maple syrup', 'salt', 'msg', 'coriander']","['Combine all ingredients for the flavor of your choice in a medium bowl.', 'Form the sausage into patties and cook in a skillet over medium heat until brown.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'meat', 'easy', 'copycat', 'meat', 'meat-sausage', 'novelty', '3-steps-or-less']","1"
"13882","PT10M","Breakfast","248","9.9","3.3","372","143.2","27.7","3.1","14.8","13.8","2 Ingredients (Eggs &amp; Banana) Pancakes","['eggs', 'banana', 'cooking spray']","['Mash ripe banana well, add in whisk eggs.', 'Warm non stick or cast iron pan to medium, spray with oil.  Cook silver dollar size pancakes 30 seconds on each side and serve.', '(We use a small amount of maple syrup or agave on our pancakes).']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'eggs-dairy', 'fruit', 'easy', 'beginner-cook', 'dietary', 'low-sodium', 'gluten-free', 'low-calorie', 'free-of-something', 'low-in-something', 'number-of-servings', '3-steps-or-less']","3"
"13924","PT15M","Breakfast","321.2","13.6","1.5","74.4","785","41.3","1.4","2","7.7","Almond Milk Pancakes","['flour', 'baking powder', 'splenda sugar substitute', 'salt', 'unsweetened almond milk', 'canola oil', 'vanilla', 'eggs']","['Whisk together flour, baking powder, sugar, and salt is small bowl.', 'In separate bowl, mix together Almond milk, oil, vanilla and eggs.', 'Add flour mixture to egg mixture and stir to just moisten. A few lumps are fine.', 'Cook on a griddle over medium heat.   They will be light in color.', 'Serve with butter and syrup.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'breakfast']","1"
"13975","PT11M","Breakfast","140.6","10.6","4","197.6","241.6","0.8","0.1","0.3","9.8","Eggs in Clouds","['eggs', 'parmesan cheese', 'chives', 'bacon', 'pepper']","['Separate eggs, putting whites in 1 large bowl and yolks in 4 separate small bowls.', 'Whip whites until stiff peaks form.', 'Fold in cheese, chives and bacon.', 'Spoon into 4 mounds on parchment-lined baking sheet; make a deep well in center of each.', 'Bake at 450 degrees for 3 minutes.', 'Then add 1 yolk to each well; season with pepper. Bake until yolks are just set, 2 to 3 minutes.']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'eggs-dairy', 'easy', 'cheese', 'eggs', 'dietary', 'gluten-free', 'low-carb', 'free-of-something', 'low-in-something']","3"
"13979","PT3H8M","Breakfast","392.5","24.4","9","81.8","945.4","23.5","0.9","17.9","19.7","TSR Version of Jimmy Dean meat Breakfast Sausage by Todd Wilbur","['ground meat', 'salt', 'dried parsley', 'rubbed sage', 'fresh coarse ground black pepper', 'dried thyme', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'salt', 'cayenne pepper', 'rubbed sage', 'fresh coarse ground black pepper', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'maple syrup', 'salt', 'msg', 'coriander']","['Combine all ingredients for the flavor of your choice in a medium bowl.', 'Form the sausage into patties and cook in a skillet over medium heat until brown.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'meat', 'easy', 'copycat', 'meat', 'meat-sausage', 'novelty', '3-steps-or-less']","2"
"13998","PT11M","Breakfast","140.6","10.6","4","197.6","241.6","0.8","0.1","0.3","9.8","Eggs in Clouds","['eggs', 'parmesan cheese', 'chives', 'bacon', 'pepper']","['Separate eggs, putting whites in 1 large bowl and yolks in 4 separate small bowls.', 'Whip whites until stiff peaks form.', 'Fold in cheese, chives and bacon.', 'Spoon into 4 mounds on parchment-lined baking sheet; make a deep well in center of each.', 'Bake at 450 degrees for 3 minutes.', 'Then add 1 yolk to each well; season with pepper. Bake until yolks are just set, 2 to 3 minutes.']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'eggs-dairy', 'easy', 'cheese', 'eggs', 'dietary', 'gluten-free', 'low-carb', 'free-of-something', 'low-in-something']","3"
"14048","PT45M","Breakfast","613.7","40","14.6","245.6","2063.6","38.1","1.2","4.4","24.7","Biscuits &amp; Gravy Breakfast Casserole","['biscuit dough', 'eggs', 'gravy mix', 'sausage', 'cheese', 'milk', 'salt and pepper']","['Preheat oven to 350°F  Take a 13 x 9 pan and spray with cooking spray (or smear with butter).  Cut biscuit dough into 1"" pieces and place evenly in the bottom of the pan.', 'Brown the sausage and drain.  Scatter the browned sausage over the biscuit pieces, then top with shredded cheese.', 'Whisk the eggs and milk with a pinch of salt and pepper, then pour over the pan.', 'Make gravy according to instructions on package and pour over the pan.  Bake for 30 - 45 minutes, depending on how hot your oven runs.', ""Cut and serve. It's delicious warm right out of the oven!""]","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'eggs-dairy', 'meat', 'easy', 'cheese', 'eggs', 'comfort-food', 'meat', 'meat-sausage', 'brunch', 'taste-mood']","1"
"14056","PT35M","Breakfast","152.8","13.5","6.8","171.4","185.1","1.4","0","1.1","6.4","Oopsie Bread","['eggs', 'cream cheese', 'salt', 'psyllium husks', 'baking powder']","['Separate the eggs, with the egg whites in one bowl and the egg yolks in another.', 'Whip the egg whites together with the salt until very stiff. You should be able to turn the bowl over without the egg whites moving.', 'Mix the egg yolks and the cream cheese well. If you choose, add the psyllium seed husk and baking powder (this makes the Oopsie more bread-like).', 'Gently fold the egg whites into the egg yolk mix – try to keep the air in the egg whites.', 'Put 6 large or 8 smaller oopsies on a baking tray.', 'Bake in the middle of the oven at 150° C (300° F) for about 25 minutes – until they turn golden.', 'You can eat Oopsies as bread or use them as a bun for a hotdog or hamburger. You can also put different kinds of seeds on them before baking them, for instance poppy, sesame or sunflower seeds. One big Oopsie can be used for a swiss roll: Add a generous layer of whipped cream and some berries. Enjoy.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'desserts', 'eggs-dairy', 'easy', 'diabetic', 'dietary', 'low-carb', 'inexpensive', 'low-in-something', 'brunch']","2"
"14077","PT11M","Breakfast","140.6","10.6","4","197.6","241.6","0.8","0.1","0.3","9.8","Eggs in Clouds","['eggs', 'parmesan cheese', 'chives', 'bacon', 'pepper']","['Separate eggs, putting whites in 1 large bowl and yolks in 4 separate small bowls.', 'Whip whites until stiff peaks form.', 'Fold in cheese, chives and bacon.', 'Spoon into 4 mounds on parchment-lined baking sheet; make a deep well in center of each.', 'Bake at 450 degrees for 3 minutes.', 'Then add 1 yolk to each well; season with pepper. Bake until yolks are just set, 2 to 3 minutes.']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'eggs-dairy', 'easy', 'cheese', 'eggs', 'dietary', 'gluten-free', 'low-carb', 'free-of-something', 'low-in-something']","1"
"14103","PT10M","Breakfast","248","9.9","3.3","372","143.2","27.7","3.1","14.8","13.8","2 Ingredients (Eggs &amp; Banana) Pancakes","['eggs', 'banana', 'cooking spray']","['Mash ripe banana well, add in whisk eggs.', 'Warm non stick or cast iron pan to medium, spray with oil.  Cook silver dollar size pancakes 30 seconds on each side and serve.', '(We use a small amount of maple syrup or agave on our pancakes).']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'eggs-dairy', 'fruit', 'easy', 'beginner-cook', 'dietary', 'low-sodium', 'gluten-free', 'low-calorie', 'free-of-something', 'low-in-something', 'number-of-servings', '3-steps-or-less']","2"
"14109","PT10M","Breakfast","248","9.9","3.3","372","143.2","27.7","3.1","14.8","13.8","2 Ingredients (Eggs &amp; Banana) Pancakes","['eggs', 'banana', 'cooking spray']","['Mash ripe banana well, add in whisk eggs.', 'Warm non stick or cast iron pan to medium, spray with oil.  Cook silver dollar size pancakes 30 seconds on each side and serve.', '(We use a small amount of maple syrup or agave on our pancakes).']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'eggs-dairy', 'fruit', 'easy', 'beginner-cook', 'dietary', 'low-sodium', 'gluten-free', 'low-calorie', 'free-of-something', 'low-in-something', 'number-of-servings', '3-steps-or-less']","3"
"14118","PT11M","Breakfast","140.6","10.6","4","197.6","241.6","0.8","0.1","0.3","9.8","Eggs in Clouds","['eggs', 'parmesan cheese', 'chives', 'bacon', 'pepper']","['Separate eggs, putting whites in 1 large bowl and yolks in 4 separate small bowls.', 'Whip whites until stiff peaks form.', 'Fold in cheese, chives and bacon.', 'Spoon into 4 mounds on parchment-lined baking sheet; make a deep well in center of each.', 'Bake at 450 degrees for 3 minutes.', 'Then add 1 yolk to each well; season with pepper. Bake until yolks are just set, 2 to 3 minutes.']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'eggs-dairy', 'easy', 'cheese', 'eggs', 'dietary', 'gluten-free', 'low-carb', 'free-of-something', 'low-in-something']","3"
"14120","PT3H8M","Breakfast","392.5","24.4","9","81.8","945.4","23.5","0.9","17.9","19.7","TSR Version of Jimmy Dean meat Breakfast Sausage by Todd Wilbur","['ground meat', 'salt', 'dried parsley', 'rubbed sage', 'fresh coarse ground black pepper', 'dried thyme', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'salt', 'cayenne pepper', 'rubbed sage', 'fresh coarse ground black pepper', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'maple syrup', 'salt', 'msg', 'coriander']","['Combine all ingredients for the flavor of your choice in a medium bowl.', 'Form the sausage into patties and cook in a skillet over medium heat until brown.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'meat', 'easy', 'copycat', 'meat', 'meat-sausage', 'novelty', '3-steps-or-less']","1"
"14127","PT30M","Breakfast","101","2.5","1.3","28.3","402.1","16","0.4","3.9","3.4","Recipe: Homemade Buttermilk Pancakes","['all-purpose flour', 'baking powder', 'baking soda', 'granulated sugar', 'kosher salt', 'buttermilk', 'butter', 'eggs', 'vanilla extract']","['Whisk together the flour, baking powder, baking soda, sugar and salt; set aside. Combine 1 cup of the buttermilk with 2 tablespoons of melted butter and the eggs. Add the buttermilk mixture to the flour mixture. Gently combine, adding vanilla extract and additional buttermilk as needed. Mixture should be fairly thick and lumpy, but pourable; avoid overmixing.', 'Heat a griddle or non-stick skillet over medium high heat, add additional butter, non-stick spray or cooking oil to the pan. Spoon 1/3 cup measure of batter onto pan leaving at least 1/2 inch between each. When pancakes begin to bubble up and edges appear to be dry, turn over to brown the other side. Repeat with remaining butter and batter. Serve immediately with additional butter, warmed syrup, a side of sausage and fruit. Skillet apples are excellent with these. Makes about 16 depending on the size you make them. Can halve recipe.', 'Buttermilk Substitute: Can substitute 3/4 cup of regular milk, but if you do, add 2 teaspoons of baking powder and eliminate the baking soda, or make a homemade buttermilk substitute using regular whole milk and vinegar. A buttermilk substitute will never take the place of real buttermilk, but it will work in a pinch.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'healthy', 'pancakes-and-waffles', 'breakfast', 'easy', 'dietary', '3-steps-or-less']","1"
"14144","PT30M","Breakfast","369","12.7","6.5","121.5","897.2","52.2","6.4","3.5","15.1","Pancakes (With No Baking Powder)","['wheat flour', 'baking soda', 'salt', 'sugar', 'eggs', 'milk', 'vanilla extract', 'butter']","['Stir together flour, soda, salt, and sugar.', 'In separate bowl, beat eggs until light, add milk, vanilla extract, then gradually add to flour mixture.', 'Beat until smooth.', 'Add melted butter.', 'Heat and grease griddle.', 'Pour enough batter for 5"" diameter cake.', 'Cook until brown underneath then, turn and brown other side.']","['30-minutes-or-less', 'time-to-make', 'course', 'cuisine', 'preparation', 'north-american', 'pancakes-and-waffles', 'breakfast', 'american', 'dietary', 'inexpensive', 'from-scratch']","1"
"14145","PT15M","Breakfast","321.2","13.6","1.5","74.4","785","41.3","1.4","2","7.7","Almond Milk Pancakes","['flour', 'baking powder', 'splenda sugar substitute', 'salt', 'unsweetened almond milk', 'canola oil', 'vanilla', 'eggs']","['Whisk together flour, baking powder, sugar, and salt is small bowl.', 'In separate bowl, mix together Almond milk, oil, vanilla and eggs.', 'Add flour mixture to egg mixture and stir to just moisten. A few lumps are fine.', 'Cook on a griddle over medium heat.   They will be light in color.', 'Serve with butter and syrup.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'breakfast']","3"
"14146","PT30M","Breakfast","101","2.5","1.3","28.3","402.1","16","0.4","3.9","3.4","Recipe: Homemade Buttermilk Pancakes","['all-purpose flour', 'baking powder', 'baking soda', 'granulated sugar', 'kosher salt', 'buttermilk', 'butter', 'eggs', 'vanilla extract']","['Whisk together the flour, baking powder, baking soda, sugar and salt; set aside. Combine 1 cup of the buttermilk with 2 tablespoons of melted butter and the eggs. Add the buttermilk mixture to the flour mixture. Gently combine, adding vanilla extract and additional buttermilk as needed. Mixture should be fairly thick and lumpy, but pourable; avoid overmixing.', 'Heat a griddle or non-stick skillet over medium high heat, add additional butter, non-stick spray or cooking oil to the pan. Spoon 1/3 cup measure of batter onto pan leaving at least 1/2 inch between each. When pancakes begin to bubble up and edges appear to be dry, turn over to brown the other side. Repeat with remaining butter and batter. Serve immediately with additional butter, warmed syrup, a side of sausage and fruit. Skillet apples are excellent with these. Makes about 16 depending on the size you make them. Can halve recipe.', 'Buttermilk Substitute: Can substitute 3/4 cup of regular milk, but if you do, add 2 teaspoons of baking powder and eliminate the baking soda, or make a homemade buttermilk substitute using regular whole milk and vinegar. A buttermilk substitute will never take the place of real buttermilk, but it will work in a pinch.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'healthy', 'pancakes-and-waffles', 'breakfast', 'easy', 'dietary', '3-steps-or-less']","2"
"14151","PT3H8M","Breakfast","392.5","24.4","9","81.8","945.4","23.5","0.9","17.9","19.7","TSR Version of Jimmy Dean meat Breakfast Sausage by Todd Wilbur","['ground meat', 'salt', 'dried parsley', 'rubbed sage', 'fresh coarse ground black pepper', 'dried thyme', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'salt', 'cayenne pepper', 'rubbed sage', 'fresh coarse ground black pepper', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'maple syrup', 'salt', 'msg', 'coriander']","['Combine all ingredients for the flavor of your choice in a medium bowl.', 'Form the sausage into patties and cook in a skillet over medium heat until brown.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'meat', 'easy', 'copycat', 'meat', 'meat-sausage', 'novelty', '3-steps-or-less']","1"
"14164","PT35M","Breakfast","152.8","13.5","6.8","171.4","185.1","1.4","0","1.1","6.4","Oopsie Bread","['eggs', 'cream cheese', 'salt', 'psyllium husks', 'baking powder']","['Separate the eggs, with the egg whites in one bowl and the egg yolks in another.', 'Whip the egg whites together with the salt until very stiff. You should be able to turn the bowl over without the egg whites moving.', 'Mix the egg yolks and the cream cheese well. If you choose, add the psyllium seed husk and baking powder (this makes the Oopsie more bread-like).', 'Gently fold the egg whites into the egg yolk mix – try to keep the air in the egg whites.', 'Put 6 large or 8 smaller oopsies on a baking tray.', 'Bake in the middle of the oven at 150° C (300° F) for about 25 minutes – until they turn golden.', 'You can eat Oopsies as bread or use them as a bun for a hotdog or hamburger. You can also put different kinds of seeds on them before baking them, for instance poppy, sesame or sunflower seeds. One big Oopsie can be used for a swiss roll: Add a generous layer of whipped cream and some berries. Enjoy.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'desserts', 'eggs-dairy', 'easy', 'diabetic', 'dietary', 'low-carb', 'inexpensive', 'low-in-something', 'brunch']","3"
"14165","PT1H15M","Breakfast","78.6","6.9","2.1","7.3","516.3","1","0.2","0.2","3.4","Parmesan Hash Brown Cups","['simply potatoes%26reg%3b shredded hash browns', 'green onions', 'parmesan cheese', 'kosher salt', 'black pepper', 'olive oil']","['Preheat oven to 350 degrees. Coat 12 muffin tins with cooking spray; set aside. In large bowl, combine potatoes, onions, cheese, salt, and pepper. Toss lightly with a fork. Drizzle on olive oil. Toss with fork again until mixture is well combined. Spoon mixture evenly into 12 muffin cups. With the back of the spoon, apply gentle pressure to pack mixture into each cup. Bake for 60-75 minutes in lower third of oven. Let rest for 5 minutes, run a small knife or spatula around the edge of each cup, making sure the edges are loosened. Gently lift each potato cup out, invert it, place on serving plate bottom side up. Good served warm or room temperature.', 'MAKE AHEAD FOR COOKING LATER: Combine mixture, spoon it into muffin tins, cover with plastic wrap, and refrigerate until ready to bake. Remove from fridge 30 minutes before baking time. May be made the night before to cook and serve for breakfast the next day.', 'MAKE AND COOK AHEAD FOR REHEATING LATER: These are best when eaten freshly baked. However, they can be baked ahead of time, refrigerated or frozen, and reheated before serving. They lose some of their crispiness when reheated, but the texture and taste is still good.', 'FOR BITE-SIZE TATER TOTS - make them in mini muffin pans.']","['weeknight', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'low-protein', 'very-low-carbs', 'breakfast', 'potatoes', 'vegetables', 'dietary', 'low-cholesterol', 'low-calorie', 'low-carb', 'low-in-something', 'onions', 'brunch', '4-hours-or-less']","1"
"14198","PT30M","Breakfast","101","2.5","1.3","28.3","402.1","16","0.4","3.9","3.4","Recipe: Homemade Buttermilk Pancakes","['all-purpose flour', 'baking powder', 'baking soda', 'granulated sugar', 'kosher salt', 'buttermilk', 'butter', 'eggs', 'vanilla extract']","['Whisk together the flour, baking powder, baking soda, sugar and salt; set aside. Combine 1 cup of the buttermilk with 2 tablespoons of melted butter and the eggs. Add the buttermilk mixture to the flour mixture. Gently combine, adding vanilla extract and additional buttermilk as needed. Mixture should be fairly thick and lumpy, but pourable; avoid overmixing.', 'Heat a griddle or non-stick skillet over medium high heat, add additional butter, non-stick spray or cooking oil to the pan. Spoon 1/3 cup measure of batter onto pan leaving at least 1/2 inch between each. When pancakes begin to bubble up and edges appear to be dry, turn over to brown the other side. Repeat with remaining butter and batter. Serve immediately with additional butter, warmed syrup, a side of sausage and fruit. Skillet apples are excellent with these. Makes about 16 depending on the size you make them. Can halve recipe.', 'Buttermilk Substitute: Can substitute 3/4 cup of regular milk, but if you do, add 2 teaspoons of baking powder and eliminate the baking soda, or make a homemade buttermilk substitute using regular whole milk and vinegar. A buttermilk substitute will never take the place of real buttermilk, but it will work in a pinch.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'healthy', 'pancakes-and-waffles', 'breakfast', 'easy', 'dietary', '3-steps-or-less']","3"
"14211","PT50M","Breakfast","569","40.5","15.5","179","664.7","34.5","1.1","3.8","16.8","Panera Bread's Spinach Artichoke Baked Egg Souffle ByTodd Wilbur","['frozen spinach', 'artichoke hearts', 'onions', 'red bell pepper', 'eggs', 'milk', 'heavy cream', 'shredded cheddar cheese', 'monterey jack cheese', 'parmesan cheese', 'salt', 'pillsbury refrigerated crescent dinner rolls', 'butter', 'asiago cheese']","['Preheat oven to 375 degrees F.', 'Combine spinach, artichoke hearts, onion, and red bell pepper in a small bowl. Add 2 tablespoons of water, cover bowl with plastic wrap and poke a few holes in the plastic. Microwave on high for 3 minutes.', 'Beat 4 eggs. Mix in milk, cream, cheddar cheese, Jack cheese, Parmesan, and salt. Stir in spinach, artichoke, onion, and bell pepper.', ""Microwave egg mixture for 30 seconds on high, and then stir it. Do this 4 to 5 more times or until you have a very runny scrambled egg mixture. This process will tighten up the eggs enough so that the dough won't sink into the eggs when it's folded over."", ""Unroll and separate the crescent dough into four rectangles. In other words, don't tear the dough along the perforations that make triangles. Instead, pinch the dough together along those diagonal perforations so that you have four rectangles. Use some flour on the dough and roll across the width of the rectangle with a rolling pin so that each piece of dough stretches out into a square that is approximately 6 inches by 6 inches."", 'Brush melted butter inside four 4-inch baking dishes or ramekins. Line each ramekin with the dough, then spoon equal amounts of egg mixture into each ramekin. Sprinkle 1 tablespoon of asiago cheese on top of the egg mixture in each ramekin, and then gently fold the dough over the mixture.', 'Beat the last egg in a small bowl, then brush beaten egg over the top of the dough in each ramekin.', 'Bake for 25 to 30 minutes or until dough is brown. Remove from oven and cool for 5 minutes, then carefully remove the soufflés from each ramekin and serve hot.', '*Serves 4.', 'Tidbits: You can make the spinach and bacon version of this dish by substituting 4 pieces of cooked and crumbled bacon for the artichoke hearts. Simply leave the artichoke out of the recipe above, and then add the bacon to the egg mixture before you microwave it.', ""If you'd like to make bigger souffles, double up on all the filling ingredients, and bake the souffles in 6-inch ramekins. You will also have to extend the baking time by 5 minutes."", 'Originally from:  http://abcnews.go.com/GMA/Recipes/story?id=4310959&amp;page=1.']","['60-minutes-or-less', 'time-to-make', 'course', 'preparation', 'occasion', 'breakfast', 'brunch']","1"
"14300","PT15M","Breakfast","321.2","13.6","1.5","74.4","785","41.3","1.4","2","7.7","Almond Milk Pancakes","['flour', 'baking powder', 'splenda sugar substitute', 'salt', 'unsweetened almond milk', 'canola oil', 'vanilla', 'eggs']","['Whisk together flour, baking powder, sugar, and salt is small bowl.', 'In separate bowl, mix together Almond milk, oil, vanilla and eggs.', 'Add flour mixture to egg mixture and stir to just moisten. A few lumps are fine.', 'Cook on a griddle over medium heat.   They will be light in color.', 'Serve with butter and syrup.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'breakfast']","3"
"14330","PT10M","Breakfast","248","9.9","3.3","372","143.2","27.7","3.1","14.8","13.8","2 Ingredients (Eggs &amp; Banana) Pancakes","['eggs', 'banana', 'cooking spray']","['Mash ripe banana well, add in whisk eggs.', 'Warm non stick or cast iron pan to medium, spray with oil.  Cook silver dollar size pancakes 30 seconds on each side and serve.', '(We use a small amount of maple syrup or agave on our pancakes).']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'eggs-dairy', 'fruit', 'easy', 'beginner-cook', 'dietary', 'low-sodium', 'gluten-free', 'low-calorie', 'free-of-something', 'low-in-something', 'number-of-servings', '3-steps-or-less']","3"
"14353","PT35M","Breakfast","152.8","13.5","6.8","171.4","185.1","1.4","0","1.1","6.4","Oopsie Bread","['eggs', 'cream cheese', 'salt', 'psyllium husks', 'baking powder']","['Separate the eggs, with the egg whites in one bowl and the egg yolks in another.', 'Whip the egg whites together with the salt until very stiff. You should be able to turn the bowl over without the egg whites moving.', 'Mix the egg yolks and the cream cheese well. If you choose, add the psyllium seed husk and baking powder (this makes the Oopsie more bread-like).', 'Gently fold the egg whites into the egg yolk mix – try to keep the air in the egg whites.', 'Put 6 large or 8 smaller oopsies on a baking tray.', 'Bake in the middle of the oven at 150° C (300° F) for about 25 minutes – until they turn golden.', 'You can eat Oopsies as bread or use them as a bun for a hotdog or hamburger. You can also put different kinds of seeds on them before baking them, for instance poppy, sesame or sunflower seeds. One big Oopsie can be used for a swiss roll: Add a generous layer of whipped cream and some berries. Enjoy.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'desserts', 'eggs-dairy', 'easy', 'diabetic', 'dietary', 'low-carb', 'inexpensive', 'low-in-something', 'brunch']","1"
"14355","PT3H8M","Breakfast","392.5","24.4","9","81.8","945.4","23.5","0.9","17.9","19.7","TSR Version of Jimmy Dean meat Breakfast Sausage by Todd Wilbur","['ground meat', 'salt', 'dried parsley', 'rubbed sage', 'fresh coarse ground black pepper', 'dried thyme', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'salt', 'cayenne pepper', 'rubbed sage', 'fresh coarse ground black pepper', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'maple syrup', 'salt', 'msg', 'coriander']","['Combine all ingredients for the flavor of your choice in a medium bowl.', 'Form the sausage into patties and cook in a skillet over medium heat until brown.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'meat', 'easy', 'copycat', 'meat', 'meat-sausage', 'novelty', '3-steps-or-less']","2"
